"DEP","LIBDEP","CODGEO","LIBGEO","ANNEE","Mise en commun d'agents de police municipale entre plusieurs communes (binaire)","Nombre d'agents de police municipale","Nombre d'ASVP","Nombre de gardes champêtres","Nombre de brigades canines (2014)","Nombre de maîtres chiens de police municipale","Nombre de chiens de patrouille de police municipale","Population au 1er janvier de l'année d'enquête","Population au 1er janvier de l'année suivante (donnée 2024 égale au recensement 2023)","Commune nouvelle (résultats obtenus, les années pertinentes, par addition des effectifs des communes ayant fusionné)"
"06","ALPES_MARITIMES","06155","VALLAURIS",2022,0,33,6,0,NA,0,0,28579,29259,0
"06","ALPES_MARITIMES","06155","VALLAURIS",2023,0,37,4,0,NA,0,0,29259,29259,0
"06","ALPES_MARITIMES","06157","VENCE",2013,NA,19,4,0,0,NA,NA,19052,18536,0
"06","ALPES_MARITIMES","06157","VENCE",2014,NA,20,3,0,NA,0,0,18536,18393,0
"06","ALPES_MARITIMES","06157","VENCE",2015,NA,21,4,0,NA,0,0,18393,18599,0
"06","ALPES_MARITIMES","06157","VENCE",2016,NA,21,3,0,NA,0,0,18599,18465,0
"06","ALPES_MARITIMES","06157","VENCE",2017,NA,21,1,0,NA,0,0,18465,18670,0
"06","ALPES_MARITIMES","06157","VENCE",2018,NA,22,0,0,NA,0,0,18670,18940,0
"06","ALPES_MARITIMES","06157","VENCE",2019,NA,19,0,0,NA,0,0,18940,19315,0
"06","ALPES_MARITIMES","06157","VENCE",2020,NA,18,3,0,NA,0,0,19315,19415,0
"06","ALPES_MARITIMES","06157","VENCE",2021,0,15,3,0,NA,0,0,19415,19856,0
"06","ALPES_MARITIMES","06157","VENCE",2022,0,21,4,0,NA,0,0,19856,19917,0
"06","ALPES_MARITIMES","06157","VENCE",2023,0,22,4,0,NA,0,0,19917,19917,0
"06","ALPES_MARITIMES","06161","VILLENEUVE_LOUBET",2013,NA,26,4,0,0,NA,NA,14346,13808,0
"06","ALPES_MARITIMES","06161","VILLENEUVE_LOUBET",2014,NA,26,3,0,NA,0,0,13808,14266,0
"06","ALPES_MARITIMES","06161","VILLENEUVE_LOUBET",2015,NA,29,5,0,NA,0,0,14266,14672,0
"06","ALPES_MARITIMES","06161","VILLENEUVE_LOUBET",2016,NA,29,3,0,NA,0,0,14672,15241,0
"06","ALPES_MARITIMES","06161","VILLENEUVE_LOUBET",2017,NA,31,5,0,NA,0,0,15241,15780,0
"06","ALPES_MARITIMES","06161","VILLENEUVE_LOUBET",2018,NA,28,5,0,NA,0,0,15780,16285,0
"06","ALPES_MARITIMES","06161","VILLENEUVE_LOUBET",2019,NA,30,6,0,NA,0,0,16285,16329,0
"06","ALPES_MARITIMES","06161","VILLENEUVE_LOUBET",2020,NA,30,6,0,NA,0,0,16329,16779,0
"06","ALPES_MARITIMES","06161","VILLENEUVE_LOUBET",2021,0,28,7,0,NA,0,0,16779,16729,0
"06","ALPES_MARITIMES","06161","VILLENEUVE_LOUBET",2022,0,28,8,0,NA,0,0,16729,17548,0
"06","ALPES_MARITIMES","06161","VILLENEUVE_LOUBET",2023,0,30,8,0,NA,0,0,17548,17548,0
"07","ARDECHE","07010","ANNONAY",2013,NA,6,2,1,0,NA,NA,16075,16302,0
"07","ARDECHE","07010","ANNONAY",2014,NA,6,3,1,NA,0,0,16302,16698,0
"07","ARDECHE","07010","ANNONAY",2015,NA,6,3,1,NA,0,0,16698,16640,0
"07","ARDECHE","07010","ANNONAY",2016,NA,5,3,1,NA,0,0,16640,16345,0
"07","ARDECHE","07010","ANNONAY",2017,NA,7,0,1,NA,0,0,16345,16288,0
"07","ARDECHE","07010","ANNONAY",2018,NA,8,0,1,NA,0,0,16288,16297,0
"07","ARDECHE","07010","ANNONAY",2019,NA,8,0,1,NA,0,0,16297,16359,0
"07","ARDECHE","07010","ANNONAY",2020,NA,8,0,1,NA,0,0,16359,16873,0
"07","ARDECHE","07010","ANNONAY",2021,0,7,2,1,NA,0,0,16873,17222,0
"07","ARDECHE","07010","ANNONAY",2022,0,8,2,1,NA,0,0,17222,17274,0
"07","ARDECHE","07010","ANNONAY",2023,0,9,3,1,NA,0,0,17274,17274,0
"08","ARDENNES","08105","CHARLEVILLE_MEZIERES",2013,NA,17,5,0,0,NA,NA,48991,48615,0
"08","ARDENNES","08105","CHARLEVILLE_MEZIERES",2014,NA,18,5,0,NA,0,0,48615,47847,0
"08","ARDENNES","08105","CHARLEVILLE_MEZIERES",2015,NA,18,1,0,NA,0,0,47847,46682,0
"08","ARDENNES","08105","CHARLEVILLE_MEZIERES",2016,NA,24,6,0,NA,0,0,46682,46428,0
"08","ARDENNES","08105","CHARLEVILLE_MEZIERES",2017,NA,24,6,0,NA,0,0,46428,46391,0
"08","ARDENNES","08105","CHARLEVILLE_MEZIERES",2018,NA,34,6,0,NA,0,0,46391,46436,0
"08","ARDENNES","08105","CHARLEVILLE_MEZIERES",2019,NA,34,6,0,NA,0,0,46436,46388,0
"08","ARDENNES","08105","CHARLEVILLE_MEZIERES",2020,NA,31,6,0,NA,0,0,46388,46398,0
"08","ARDENNES","08105","CHARLEVILLE_MEZIERES",2021,0,35,6,0,NA,0,0,46398,45634,0
"08","ARDENNES","08105","CHARLEVILLE_MEZIERES",2022,0,33,7,0,NA,0,0,45634,45560,0
"08","ARDENNES","08105","CHARLEVILLE_MEZIERES",2023,0,36,8,0,NA,0,0,45560,45560,0
"08","ARDENNES","08409","SEDAN",2013,NA,7,0,0,0,NA,NA,18134,17829,0
"08","ARDENNES","08409","SEDAN",2014,NA,7,0,0,NA,0,0,17829,17248,0
"08","ARDENNES","08409","SEDAN",2015,NA,7,0,0,NA,0,0,17248,16846,0
"08","ARDENNES","08409","SEDAN",2016,NA,8,2,0,NA,0,0,16846,16428,0
"08","ARDENNES","08409","SEDAN",2017,NA,8,2,0,NA,0,0,16428,16193,0
"08","ARDENNES","08409","SEDAN",2018,NA,8,2,0,NA,0,0,16193,16092,0
"08","ARDENNES","08409","SEDAN",2019,NA,8,2,0,NA,0,0,16092,16376,0
"08","ARDENNES","08409","SEDAN",2020,NA,8,2,0,NA,0,0,16376,16608,0
"08","ARDENNES","08409","SEDAN",2021,0,8,2,0,NA,0,0,16608,16727,0
"08","ARDENNES","08409","SEDAN",2022,0,10,2,0,NA,0,0,16727,16667,0
"08","ARDENNES","08409","SEDAN",2023,0,10,2,0,NA,0,0,16667,16667,0
"09","ARIEGE","09225","PAMIERS",2013,NA,6,0,0,0,NA,NA,15744,15518,0
"09","ARIEGE","09225","PAMIERS",2014,NA,6,0,0,NA,0,0,15518,15317,0
"09","ARIEGE","09225","PAMIERS",2015,NA,6,3,0,NA,0,0,15317,15688,0
"09","ARIEGE","09225","PAMIERS",2016,NA,6,3,0,NA,0,0,15688,15675,0
"09","ARIEGE","09225","PAMIERS",2017,NA,6,3,0,NA,0,0,15675,15603,0
"09","ARIEGE","09225","PAMIERS",2018,NA,6,3,0,NA,0,0,15603,15659,0
"09","ARIEGE","09225","PAMIERS",2019,NA,6,3,0,NA,0,0,15659,15938,0
"09","ARIEGE","09225","PAMIERS",2020,NA,8,5,0,NA,0,0,15938,16394,0
"09","ARIEGE","09225","PAMIERS",2021,0,7,5,0,NA,0,0,16394,16512,0
"09","ARIEGE","09225","PAMIERS",2022,0,7,2,0,NA,0,0,16512,16473,0
"09","ARIEGE","09225","PAMIERS",2023,0,8,1,0,NA,0,0,16473,16473,0
"10","AUBE","10387","TROYES",2013,NA,31,8,0,0,NA,NA,59671,60750,0
"10","AUBE","10387","TROYES",2014,NA,31,8,0,NA,0,0,60750,60928,0
"10","AUBE","10387","TROYES",2015,NA,30,9,0,NA,0,0,60928,60640,0
"10","AUBE","10387","TROYES",2016,NA,32,9,0,NA,0,0,60640,61652,0
"10","AUBE","10387","TROYES",2017,NA,32,8,1,NA,0,0,61652,61996,0
"10","AUBE","10387","TROYES",2018,NA,40,8,1,NA,0,0,61996,61957,0
"10","AUBE","10387","TROYES",2019,NA,41,8,3,NA,0,0,61957,62597,0
"10","AUBE","10387","TROYES",2020,NA,41,10,3,NA,0,0,62597,62782,0
"10","AUBE","10387","TROYES",2021,0,48,7,3,NA,0,0,62782,62443,0
"10","AUBE","10387","TROYES",2022,0,45,7,3,NA,0,0,62443,62088,0
"10","AUBE","10387","TROYES",2023,0,50,6,3,NA,0,0,62088,62088,0
"11","AUDE","11069","CARCASSONNE",2013,NA,27,7,0,1,NA,NA,46724,45941,0
"11","AUDE","11069","CARCASSONNE",2014,NA,31,7,0,NA,0,0,45941,45996,0
"11","AUDE","11069","CARCASSONNE",2015,NA,31,9,0,NA,0,0,45996,45895,0
"11","AUDE","11069","CARCASSONNE",2016,NA,36,7,0,NA,0,0,45895,46031,0
"11","AUDE","11069","CARCASSONNE",2017,NA,38,8,0,NA,0,0,46031,46513,0
"11","AUDE","11069","CARCASSONNE",2018,NA,35,8,0,NA,0,0,46513,46825,0
"11","AUDE","11069","CARCASSONNE",2019,NA,39,8,0,NA,0,0,46825,46673,0
"11","AUDE","11069","CARCASSONNE",2020,NA,37,7,0,NA,0,0,46673,46218,0
"11","AUDE","11069","CARCASSONNE",2021,0,38,7,0,NA,0,0,46218,46429,0
"11","AUDE","11069","CARCASSONNE",2022,0,38,12,0,NA,1,1,46429,46080,0
"11","AUDE","11069","CARCASSONNE",2023,0,38,12,0,NA,1,1,46080,46080,0
"11","AUDE","11262","NARBONNE",2013,NA,31,6,0,0,NA,NA,52802,52855,0
"11","AUDE","11262","NARBONNE",2014,NA,31,7,0,NA,0,0,52855,53462,0
"11","AUDE","11262","NARBONNE",2015,NA,34,7,0,NA,2,1,53462,53594,0
"11","AUDE","11262","NARBONNE",2016,NA,40,7,0,NA,0,1,53594,54700,0
"11","AUDE","11262","NARBONNE",2017,NA,45,6,0,NA,1,1,54700,55375,0
"11","AUDE","11262","NARBONNE",2018,NA,47,8,0,NA,1,1,55375,55516,0
"11","AUDE","11262","NARBONNE",2019,NA,47,7,0,NA,1,1,55516,56123,0
"11","AUDE","11262","NARBONNE",2020,NA,47,8,0,NA,0,0,56123,56395,0
"11","AUDE","11262","NARBONNE",2021,0,57,8,0,NA,0,0,56395,56692,0
"11","AUDE","11262","NARBONNE",2022,0,57,8,0,NA,0,0,56692,57587,0
"11","AUDE","11262","NARBONNE",2023,0,58,9,0,NA,0,0,57587,57587,0
"12","AVEYRON","12145","MILLAU",2013,NA,7,3,0,0,NA,NA,22205,22064,0
"12","AVEYRON","12145","MILLAU",2014,NA,10,4,0,NA,0,0,22064,22234,0
"12","AVEYRON","12145","MILLAU",2015,NA,9,4,0,NA,0,0,22234,22200,0
"12","AVEYRON","12145","MILLAU",2016,NA,9,2,0,NA,0,0,22200,22109,0
"12","AVEYRON","12145","MILLAU",2017,NA,12,4,0,NA,0,0,22109,22002,0
"12","AVEYRON","12145","MILLAU",2018,NA,11,4,0,NA,0,0,22002,21979,0
"12","AVEYRON","12145","MILLAU",2019,NA,12,4,0,NA,0,0,21979,21482,0
"12","AVEYRON","12145","MILLAU",2020,NA,12,4,0,NA,0,0,21482,21712,0
"12","AVEYRON","12145","MILLAU",2021,0,11,4,0,NA,0,0,21712,21859,0
"12","AVEYRON","12145","MILLAU",2022,0,12,4,0,NA,0,0,21859,22044,0
"12","AVEYRON","12145","MILLAU",2023,0,12,4,0,NA,0,0,22044,22044,0
"12","AVEYRON","12202","RODEZ",2013,NA,8,8,0,1,NA,NA,23741,24088,0
"12","AVEYRON","12202","RODEZ",2014,NA,8,7,0,NA,0,0,24088,23949,0
"12","AVEYRON","12202","RODEZ",2015,NA,8,6,0,NA,0,0,23949,23739,0
"12","AVEYRON","12202","RODEZ",2016,NA,6,5,0,NA,0,0,23739,24057,0
"12","AVEYRON","12202","RODEZ",2017,NA,5,6,0,NA,0,0,24057,24319,0
"12","AVEYRON","12202","RODEZ",2018,NA,5,7,0,NA,0,0,24319,24475,0
"12","AVEYRON","12202","RODEZ",2019,NA,8,5,0,NA,0,0,24475,24397,0
"12","AVEYRON","12202","RODEZ",2020,NA,10,6,0,NA,0,0,24397,24207,0
"12","AVEYRON","12202","RODEZ",2021,0,10,7,0,NA,0,0,24207,24136,0
"12","AVEYRON","12202","RODEZ",2022,0,11,7,0,NA,0,0,24136,23981,0
"12","AVEYRON","12202","RODEZ",2023,0,11,6,0,NA,0,0,23981,23981,0
"13","BOUCHES_DU_RHONE","13001","AIX_EN_PROVENCE",2013,NA,94,53,0,1,NA,NA,141545,142149,0
"13","BOUCHES_DU_RHONE","13001","AIX_EN_PROVENCE",2014,NA,97,67,0,NA,4,4,142149,142668,0
"13","BOUCHES_DU_RHONE","13001","AIX_EN_PROVENCE",2015,NA,100,80,0,NA,4,4,142668,143006,0
"13","BOUCHES_DU_RHONE","13001","AIX_EN_PROVENCE",2016,NA,97,55,0,NA,3,3,143006,142482,0
"13","BOUCHES_DU_RHONE","13001","AIX_EN_PROVENCE",2017,NA,108,48,0,NA,3,3,142482,143097,0
"13","BOUCHES_DU_RHONE","13001","AIX_EN_PROVENCE",2018,NA,105,44,0,NA,3,3,143097,145133,0
"13","BOUCHES_DU_RHONE","13001","AIX_EN_PROVENCE",2019,NA,107,60,0,NA,3,3,145133,147122,0
"13","BOUCHES_DU_RHONE","13001","AIX_EN_PROVENCE",2020,NA,99,61,0,NA,3,3,147122,147478,0
"13","BOUCHES_DU_RHONE","13001","AIX_EN_PROVENCE",2021,0,108,59,0,NA,6,6,147478,147933,0
"13","BOUCHES_DU_RHONE","13001","AIX_EN_PROVENCE",2022,0,114,55,0,NA,5,5,147933,149695,0
"13","BOUCHES_DU_RHONE","13001","AIX_EN_PROVENCE",2023,0,120,52,0,NA,5,5,149695,149695,0
"13","BOUCHES_DU_RHONE","13002","ALLAUCH",2013,NA,16,7,1,0,NA,NA,21276,21481,0
"13","BOUCHES_DU_RHONE","13002","ALLAUCH",2014,NA,19,10,0,NA,0,0,21481,21332,0
"13","BOUCHES_DU_RHONE","13002","ALLAUCH",2015,NA,19,8,0,NA,0,0,21332,21228,0
"13","BOUCHES_DU_RHONE","13002","ALLAUCH",2016,NA,19,9,0,NA,0,0,21228,21187,0
"13","BOUCHES_DU_RHONE","13002","ALLAUCH",2017,NA,16,9,0,NA,0,0,21187,20860,0
"13","BOUCHES_DU_RHONE","13002","ALLAUCH",2018,NA,15,10,0,NA,0,0,20860,21372,0
"13","BOUCHES_DU_RHONE","13002","ALLAUCH",2019,NA,14,9,0,NA,0,0,21372,21546,0
"13","BOUCHES_DU_RHONE","13002","ALLAUCH",2020,NA,17,11,0,NA,0,0,21546,21490,0
"13","BOUCHES_DU_RHONE","13002","ALLAUCH",2021,0,17,11,0,NA,0,0,21490,21404,0
"13","BOUCHES_DU_RHONE","13002","ALLAUCH",2022,0,15,11,0,NA,0,0,21404,21443,0
"13","BOUCHES_DU_RHONE","13002","ALLAUCH",2023,0,20,7,0,NA,0,0,21443,21443,0
"13","BOUCHES_DU_RHONE","13004","ARLES",2013,NA,6,6,0,0,NA,NA,52566,52697,0
"13","BOUCHES_DU_RHONE","13004","ARLES",2014,NA,6,4,0,NA,0,0,52697,52886,0
"13","BOUCHES_DU_RHONE","13004","ARLES",2015,NA,10,5,0,NA,0,0,52886,52857,0
"13","BOUCHES_DU_RHONE","13004","ARLES",2016,NA,14,8,0,NA,0,0,52857,52548,0
"13","BOUCHES_DU_RHONE","13004","ARLES",2017,NA,22,8,0,NA,0,0,52548,51031,0
"13","BOUCHES_DU_RHONE","13004","ARLES",2018,NA,20,8,0,NA,0,0,51031,50454,0
"13","BOUCHES_DU_RHONE","13004","ARLES",2019,NA,15,8,0,NA,0,0,50454,50968,0
"13","BOUCHES_DU_RHONE","13004","ARLES",2020,NA,16,8,0,NA,0,0,50968,50415,0
"13","BOUCHES_DU_RHONE","13004","ARLES",2021,0,25,9,0,NA,0,0,50415,51156,0
"13","BOUCHES_DU_RHONE","13004","ARLES",2022,0,31,14,1,NA,0,0,51156,51811,0
"13","BOUCHES_DU_RHONE","13004","ARLES",2023,0,38,12,2,NA,0,0,51811,51811,0
"13","BOUCHES_DU_RHONE","13005","AUBAGNE",2013,NA,25,3,0,0,NA,NA,45303,45128,0
"13","BOUCHES_DU_RHONE","13005","AUBAGNE",2014,NA,24,14,0,NA,0,0,45128,45410,0
"13","BOUCHES_DU_RHONE","13005","AUBAGNE",2015,NA,34,16,0,NA,0,0,45410,45290,0
"13","BOUCHES_DU_RHONE","13005","AUBAGNE",2016,NA,38,23,0,NA,0,0,45290,46209,0
"13","BOUCHES_DU_RHONE","13005","AUBAGNE",2017,NA,42,25,0,NA,0,0,46209,47208,0
"13","BOUCHES_DU_RHONE","13005","AUBAGNE",2018,NA,43,15,0,NA,0,0,47208,47535,0
"13","BOUCHES_DU_RHONE","13005","AUBAGNE",2019,NA,44,15,0,NA,0,0,47535,47190,0
"13","BOUCHES_DU_RHONE","13005","AUBAGNE",2020,NA,46,14,0,NA,0,0,47190,47342,0
"13","BOUCHES_DU_RHONE","13005","AUBAGNE",2021,0,54,8,0,NA,2,2,47342,47724,0
"13","BOUCHES_DU_RHONE","13005","AUBAGNE",2022,0,54,19,0,NA,2,2,47724,47529,0
"13","BOUCHES_DU_RHONE","13005","AUBAGNE",2023,0,60,26,0,NA,2,2,47529,47529,0
"13","BOUCHES_DU_RHONE","13015","BOUC_BEL_AIR",2013,NA,13,0,0,0,NA,NA,13963,14097,0
"13","BOUCHES_DU_RHONE","13015","BOUC_BEL_AIR",2014,NA,12,0,0,NA,0,0,14097,14351,0
"13","BOUCHES_DU_RHONE","13015","BOUC_BEL_AIR",2015,NA,13,0,0,NA,0,0,14351,14477,0
"13","BOUCHES_DU_RHONE","13015","BOUC_BEL_AIR",2016,NA,14,0,0,NA,0,0,14477,14654,0
"13","BOUCHES_DU_RHONE","13015","BOUC_BEL_AIR",2017,NA,14,0,0,NA,0,0,14654,14784,0
"13","BOUCHES_DU_RHONE","13015","BOUC_BEL_AIR",2018,NA,11,0,0,NA,0,0,14784,14838,0
"13","BOUCHES_DU_RHONE","13015","BOUC_BEL_AIR",2019,NA,11,0,0,NA,0,0,14838,14984,0
"13","BOUCHES_DU_RHONE","13015","BOUC_BEL_AIR",2020,NA,8,0,0,NA,0,0,14984,15248,0
"13","BOUCHES_DU_RHONE","13015","BOUC_BEL_AIR",2021,0,11,0,0,NA,0,0,15248,15367,0
"13","BOUCHES_DU_RHONE","13015","BOUC_BEL_AIR",2022,0,8,0,0,NA,0,0,15367,15381,0
"13","BOUCHES_DU_RHONE","13015","BOUC_BEL_AIR",2023,0,11,0,0,NA,0,0,15381,15381,0
"13","BOUCHES_DU_RHONE","13026","CHATEAUNEUF_LES_MARTIGUES",2013,NA,23,2,0,0,NA,NA,13792,14146,0
"13","BOUCHES_DU_RHONE","13026","CHATEAUNEUF_LES_MARTIGUES",2014,NA,23,5,0,NA,0,0,14146,15057,0
"13","BOUCHES_DU_RHONE","13026","CHATEAUNEUF_LES_MARTIGUES",2015,NA,23,6,0,NA,0,0,15057,16349,0
"13","BOUCHES_DU_RHONE","13026","CHATEAUNEUF_LES_MARTIGUES",2016,NA,25,7,0,NA,0,0,16349,16850,0
"13","BOUCHES_DU_RHONE","13026","CHATEAUNEUF_LES_MARTIGUES",2017,NA,23,7,0,NA,0,0,16850,17425,0
"13","BOUCHES_DU_RHONE","13026","CHATEAUNEUF_LES_MARTIGUES",2018,NA,26,6,0,NA,0,0,17425,17606,0
"13","BOUCHES_DU_RHONE","13026","CHATEAUNEUF_LES_MARTIGUES",2019,NA,27,9,0,NA,0,0,17606,17809,0
"13","BOUCHES_DU_RHONE","13026","CHATEAUNEUF_LES_MARTIGUES",2020,NA,26,5,0,NA,0,0,17809,17909,0
"13","BOUCHES_DU_RHONE","13026","CHATEAUNEUF_LES_MARTIGUES",2021,0,30,6,0,NA,0,0,17909,18364,0
"13","BOUCHES_DU_RHONE","13026","CHATEAUNEUF_LES_MARTIGUES",2022,0,29,13,0,NA,0,0,18364,18455,0
"13","BOUCHES_DU_RHONE","13026","CHATEAUNEUF_LES_MARTIGUES",2023,0,29,6,0,NA,0,0,18455,18455,0
"13","BOUCHES_DU_RHONE","13027","CHATEAURENARD",2013,NA,9,0,0,0,NA,NA,15780,15644,0
"13","BOUCHES_DU_RHONE","13027","CHATEAURENARD",2014,NA,9,6,0,NA,0,0,15644,15624,0
"13","BOUCHES_DU_RHONE","13027","CHATEAURENARD",2015,NA,11,6,0,NA,0,0,15624,15440,0
"13","BOUCHES_DU_RHONE","13027","CHATEAURENARD",2016,NA,11,7,0,NA,0,0,15440,15814,0
"13","BOUCHES_DU_RHONE","13027","CHATEAURENARD",2017,NA,11,7,0,NA,0,0,15814,16012,0
"13","BOUCHES_DU_RHONE","13027","CHATEAURENARD",2018,NA,11,8,0,NA,0,0,16012,16063,0
"13","BOUCHES_DU_RHONE","13027","CHATEAURENARD",2019,NA,12,7,0,NA,0,0,16063,16201,0
"13","BOUCHES_DU_RHONE","13027","CHATEAURENARD",2020,NA,12,0,0,NA,0,0,16201,16669,0
"13","BOUCHES_DU_RHONE","13027","CHATEAURENARD",2021,0,12,10,0,NA,0,0,16669,16668,0
"13","BOUCHES_DU_RHONE","13027","CHATEAURENARD",2022,0,12,10,0,NA,0,0,16668,16545,0
"13","BOUCHES_DU_RHONE","13027","CHATEAURENARD",2023,0,12,8,0,NA,0,0,16545,16545,0
"13","BOUCHES_DU_RHONE","13039","FOS_SUR_MER",2013,NA,36,6,0,0,NA,NA,15814,15857,0
"13","BOUCHES_DU_RHONE","13039","FOS_SUR_MER",2014,NA,40,5,0,NA,0,0,15857,15831,0
"13","BOUCHES_DU_RHONE","13039","FOS_SUR_MER",2015,NA,39,5,0,NA,0,0,15831,15608,0
"13","BOUCHES_DU_RHONE","13039","FOS_SUR_MER",2016,NA,42,4,0,NA,0,0,15608,15494,0
"13","BOUCHES_DU_RHONE","13039","FOS_SUR_MER",2017,NA,40,3,0,NA,0,0,15494,15602,0
"13","BOUCHES_DU_RHONE","13039","FOS_SUR_MER",2018,NA,38,3,0,NA,0,0,15602,15687,0
"13","BOUCHES_DU_RHONE","13039","FOS_SUR_MER",2019,NA,39,2,0,NA,0,0,15687,15512,0
"13","BOUCHES_DU_RHONE","13039","FOS_SUR_MER",2020,NA,40,2,0,NA,0,0,15512,15469,0
"13","BOUCHES_DU_RHONE","13039","FOS_SUR_MER",2021,0,34,2,0,NA,0,0,15469,15694,0
"13","BOUCHES_DU_RHONE","13039","FOS_SUR_MER",2022,0,43,2,0,NA,0,0,15694,15862,0
"13","BOUCHES_DU_RHONE","13039","FOS_SUR_MER",2023,0,39,2,0,NA,0,0,15862,15862,0
"13","BOUCHES_DU_RHONE","13041","GARDANNE",2013,NA,13,4,0,0,NA,NA,19844,19910,0
"13","BOUCHES_DU_RHONE","13041","GARDANNE",2014,NA,14,4,0,NA,0,0,19910,19749,0
"13","BOUCHES_DU_RHONE","13041","GARDANNE",2015,NA,13,4,0,NA,0,0,19749,20407,0
"13","BOUCHES_DU_RHONE","13041","GARDANNE",2016,NA,14,5,0,NA,0,0,20407,20794,0
"13","BOUCHES_DU_RHONE","13041","GARDANNE",2017,NA,14,7,0,NA,0,0,20794,21376,0
"13","BOUCHES_DU_RHONE","13041","GARDANNE",2018,NA,13,7,0,NA,0,0,21376,21521,0
"13","BOUCHES_DU_RHONE","13041","GARDANNE",2019,NA,13,7,0,NA,0,0,21521,21501,0
"13","BOUCHES_DU_RHONE","13041","GARDANNE",2020,NA,18,8,0,NA,0,0,21501,21174,0
"13","BOUCHES_DU_RHONE","13041","GARDANNE",2021,0,20,6,0,NA,0,0,21174,21534,0
"13","BOUCHES_DU_RHONE","13041","GARDANNE",2022,0,20,4,0,NA,0,0,21534,21597,0
"13","BOUCHES_DU_RHONE","13041","GARDANNE",2023,0,21,2,0,NA,0,0,21597,21597,0
"13","BOUCHES_DU_RHONE","13047","ISTRES",2013,NA,40,12,0,0,NA,NA,42937,43463,0
"13","BOUCHES_DU_RHONE","13047","ISTRES",2014,NA,46,12,1,NA,0,0,43463,43086,0
"13","BOUCHES_DU_RHONE","13047","ISTRES",2015,NA,47,27,1,NA,0,0,43086,42925,0
"13","BOUCHES_DU_RHONE","13047","ISTRES",2016,NA,52,23,2,NA,0,0,42925,43133,0
"13","BOUCHES_DU_RHONE","13047","ISTRES",2017,NA,55,3,3,NA,0,0,43133,43411,0
"13","BOUCHES_DU_RHONE","13047","ISTRES",2018,NA,60,16,2,NA,0,0,43411,43626,0
"13","BOUCHES_DU_RHONE","13047","ISTRES",2019,NA,63,19,2,NA,0,0,43626,44438,0
"13","BOUCHES_DU_RHONE","13047","ISTRES",2020,NA,60,3,2,NA,0,0,44438,44577,0
"13","BOUCHES_DU_RHONE","13047","ISTRES",2021,0,59,25,0,NA,0,0,44577,44044,0
"13","BOUCHES_DU_RHONE","13047","ISTRES",2022,0,54,26,1,NA,0,0,44044,44292,0
"13","BOUCHES_DU_RHONE","13047","ISTRES",2023,0,57,18,0,NA,0,0,44292,44292,0
"13","BOUCHES_DU_RHONE","13028","LA_CIOTAT",2013,NA,30,16,0,0,NA,NA,34655,35631,0
"13","BOUCHES_DU_RHONE","13028","LA_CIOTAT",2014,NA,28,15,0,NA,0,0,35631,35580,0
"13","BOUCHES_DU_RHONE","13028","LA_CIOTAT",2015,NA,31,12,0,NA,0,0,35580,35366,0
"13","BOUCHES_DU_RHONE","13028","LA_CIOTAT",2016,NA,30,9,0,NA,0,0,35366,35174,0
"13","BOUCHES_DU_RHONE","13028","LA_CIOTAT",2017,NA,35,15,0,NA,1,1,35174,35281,0
"13","BOUCHES_DU_RHONE","13028","LA_CIOTAT",2018,NA,45,16,0,NA,1,1,35281,35993,0
"13","BOUCHES_DU_RHONE","13028","LA_CIOTAT",2019,NA,47,10,0,NA,1,1,35993,36441,0
"13","BOUCHES_DU_RHONE","13028","LA_CIOTAT",2020,NA,48,11,0,NA,1,1,36441,36987,0
"13","BOUCHES_DU_RHONE","13028","LA_CIOTAT",2021,0,53,27,0,NA,1,1,36987,37599,0
"13","BOUCHES_DU_RHONE","13028","LA_CIOTAT",2022,0,52,12,0,NA,2,2,37599,38477,0
"13","BOUCHES_DU_RHONE","13028","LA_CIOTAT",2023,0,48,15,0,NA,2,2,38477,38477,0
"13","BOUCHES_DU_RHONE","13071","LES_PENNES_MIRABEAU",2013,NA,27,4,0,0,NA,NA,20018,20492,0
"13","BOUCHES_DU_RHONE","13071","LES_PENNES_MIRABEAU",2014,NA,31,8,0,NA,0,0,20492,21387,0
"13","BOUCHES_DU_RHONE","13071","LES_PENNES_MIRABEAU",2015,NA,29,7,0,NA,0,0,21387,21361,0
"13","BOUCHES_DU_RHONE","13071","LES_PENNES_MIRABEAU",2016,NA,31,8,0,NA,0,0,21361,21046,0
"13","BOUCHES_DU_RHONE","13071","LES_PENNES_MIRABEAU",2017,NA,30,8,0,NA,0,0,21046,21411,0
"13","BOUCHES_DU_RHONE","13071","LES_PENNES_MIRABEAU",2018,NA,29,8,0,NA,0,0,21411,21623,0
"13","BOUCHES_DU_RHONE","13071","LES_PENNES_MIRABEAU",2019,NA,29,6,0,NA,0,0,21623,21897,0
"13","BOUCHES_DU_RHONE","13071","LES_PENNES_MIRABEAU",2020,NA,30,6,0,NA,2,1,21897,22161,0
"13","BOUCHES_DU_RHONE","13071","LES_PENNES_MIRABEAU",2021,0,31,5,0,NA,2,2,22161,22423,0
"13","BOUCHES_DU_RHONE","13071","LES_PENNES_MIRABEAU",2022,0,31,5,0,NA,0,0,22423,22537,0
"13","BOUCHES_DU_RHONE","13071","LES_PENNES_MIRABEAU",2023,0,32,4,0,NA,0,0,22537,22537,0
